extension_id,publisher_id,extension_name,metadata_comment,metadata_severity,metadata_category,metadata_source,metadata_reference,metadata_status,removal_date,source_reason,last_updated_utc,merged_sources
sentinelvs.sentinel-debug,sentinelvs,sentinel-debug,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08,Spam,2026-05-06T13:57:50+00:00,microsoft_removed_packages
shahul-dev.internal,shahul-dev,internal,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08,Spam,2026-05-06T13:57:50+00:00,microsoft_removed_packages
SlashMark.slashmark-base64,SlashMark,slashmark-base64,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08,Spam,2026-05-06T13:57:50+00:00,microsoft_removed_packages
SlashMark.slashmark-case-converter,SlashMark,slashmark-case-converter,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08,Spam,2026-05-06T13:57:50+00:00,microsoft_removed_packages
SlashMark.slashmark-duplicate-line-highlighter,SlashMark,slashmark-duplicate-line-highlighter,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08,Spam,2026-05-06T13:57:50+00:00,microsoft_removed_packages
SlashMark.slashmark-duplicate-line-remover,SlashMark,slashmark-duplicate-line-remover,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08,Spam,2026-05-06T13:57:50+00:00,microsoft_removed_packages
SlashMark.slashmark-fahh,SlashMark,slashmark-fahh,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08,Spam,2026-05-06T13:57:50+00:00,microsoft_removed_packages
SlashMark.slashmark-hash-generator,SlashMark,slashmark-hash-generator,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08,Spam,2026-05-06T13:57:50+00:00,microsoft_removed_packages
SlashMark.slashmark-http-status,SlashMark,slashmark-http-status,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08,Spam,2026-05-06T13:57:50+00:00,microsoft_removed_packages
SlashMark.slashmark-json-formatter,SlashMark,slashmark-json-formatter,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08,Spam,2026-05-06T13:57:50+00:00,microsoft_removed_packages
SlashMark.slashmark-jwt-decoder,SlashMark,slashmark-jwt-decoder,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08,Spam,2026-05-06T13:57:50+00:00,microsoft_removed_packages
SlashMark.slashmark-kill-port,SlashMark,slashmark-kill-port,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08,Spam,2026-05-06T13:57:50+00:00,microsoft_removed_packages
SlashMark.slashmark-lorem-generator,SlashMark,slashmark-lorem-generator,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08,Spam,2026-05-06T13:57:50+00:00,microsoft_removed_packages
SlashMark.slashmark-password-generator,SlashMark,slashmark-password-generator,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08,Spam,2026-05-06T13:57:50+00:00,microsoft_removed_packages
SlashMark.slashmark-rage-quit,SlashMark,slashmark-rage-quit,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08,Spam,2026-05-06T13:57:50+00:00,microsoft_removed_packages
SlashMark.slashmark-random-data-generator,SlashMark,slashmark-random-data-generator,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08,Spam,2026-05-06T13:57:50+00:00,microsoft_removed_packages
SlashMark.slashmark-regex-tester,SlashMark,slashmark-regex-tester,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08,Spam,2026-05-06T13:57:50+00:00,microsoft_removed_packages
SlashMark.slashmark-remove-empty-lines,SlashMark,slashmark-remove-empty-lines,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08,Spam,2026-05-06T13:57:50+00:00,microsoft_removed_packages
SlashMark.slashmark-remove-trailing-spaces,SlashMark,slashmark-remove-trailing-spaces,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08,Spam,2026-05-06T13:57:50+00:00,microsoft_removed_packages
SlashMark.slashmark-tab-killer,SlashMark,slashmark-tab-killer,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08,Spam,2026-05-06T13:57:50+00:00,microsoft_removed_packages
SlashMark.slashmark-terminal-cleaner,SlashMark,slashmark-terminal-cleaner,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08,Spam,2026-05-06T13:57:50+00:00,microsoft_removed_packages
SlashMark.slashmark-text-sorter,SlashMark,slashmark-text-sorter,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08,Spam,2026-05-06T13:57:50+00:00,microsoft_removed_packages
SlashMark.slashmark-timestamp-converter,SlashMark,slashmark-timestamp-converter,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08,Spam,2026-05-06T13:57:50+00:00,microsoft_removed_packages
SlashMark.slashmark-url-encoder,SlashMark,slashmark-url-encoder,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08,Spam,2026-05-06T13:57:50+00:00,microsoft_removed_packages
SlashMark.slashmark-uuid,SlashMark,slashmark-uuid,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08,Spam,2026-05-06T13:57:50+00:00,microsoft_removed_packages
SlashMark.slashmark-word-counter,SlashMark,slashmark-word-counter,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08,Spam,2026-05-06T13:57:50+00:00,microsoft_removed_packages
SlashMark.slashmark-workspace-reset,SlashMark,slashmark-workspace-reset,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08,Spam,2026-05-06T13:57:50+00:00,microsoft_removed_packages
slashmarkdev.api-tester-by-slashmark-it,slashmarkdev,api-tester-by-slashmark-it,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08,Spam,2026-05-06T13:57:50+00:00,microsoft_removed_packages
slashmarkdev.env-file-manager-by-slashmark,slashmarkdev,env-file-manager-by-slashmark,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08,Spam,2026-05-06T13:57:50+00:00,microsoft_removed_packages
SlashMarkHub.auto-log-tracker-by-slashmark,SlashMarkHub,auto-log-tracker-by-slashmark,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08,Spam,2026-05-06T13:57:50+00:00,microsoft_removed_packages
SlashMarkHub.error-explainer-by-slashmark,SlashMarkHub,error-explainer-by-slashmark,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08,Spam,2026-05-06T13:57:50+00:00,microsoft_removed_packages
SlashMarkHub.global-notes-snippets-by-slashmark,SlashMarkHub,global-notes-snippets-by-slashmark,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08,Spam,2026-05-06T13:57:50+00:00,microsoft_removed_packages
SlashMarkITSolutionsOPCPvtLtd.slashmark-json-yaml-converter,SlashMarkITSolutionsOPCPvtLtd,slashmark-json-yaml-converter,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-08,Spam,2026-05-06T13:57:50+00:00,microsoft_removed_packages
toilamanh.claude-usage-pilot-v2,toilamanh,claude-usage-pilot-v2,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-16,Spam,2026-05-06T13:57:50+00:00,microsoft_removed_packages
vox-studio.vox-language,vox-studio,vox-language,Removed from VS Marketplace: Spam.,medium,spam,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-04-07,Spam,2026-05-06T13:57:50+00:00,microsoft_removed_packages
sanchuan.glm-copilot,sanchuan,glm-copilot,Removed from VS Marketplace: Spam / Malware.,medium,spam-malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-01-31,Spam / Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
sanchuan.kimi-coding-copilot,sanchuan,kimi-coding-copilot,Removed from VS Marketplace: Spam / Malware.,medium,spam-malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-01-31,Spam / Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
sanchuan.kimi-copilot,sanchuan,kimi-copilot,Removed from VS Marketplace: Spam / Malware.,medium,spam-malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-01-31,Spam / Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
sanchuan.mimo-copilot,sanchuan,mimo-copilot,Removed from VS Marketplace: Spam / Malware.,medium,spam-malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-01-31,Spam / Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
sanchuan.minimax-copilot,sanchuan,minimax-copilot,Removed from VS Marketplace: Spam / Malware.,medium,spam-malware,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-01-31,Spam / Malware,2026-05-06T13:57:50+00:00,microsoft_removed_packages
4t-ia.4t-ia,4t-ia,4t-ia,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-01-31,Untrustworthy,2026-05-06T13:57:50+00:00,microsoft_removed_packages
adityasanwal.faa-sound,adityasanwal,faa-sound,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-01,Untrustworthy,2026-05-06T13:57:50+00:00,microsoft_removed_packages
AnujLabs.sound-on-error,AnujLabs,sound-on-error,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-06,Untrustworthy,2026-05-06T13:57:50+00:00,microsoft_removed_packages
AnujLabs.sound-on-file-event,AnujLabs,sound-on-file-event,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-06,Untrustworthy,2026-05-06T13:57:50+00:00,microsoft_removed_packages
Anujlabsv2.sound-on-error-v2,Anujlabsv2,sound-on-error-v2,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-09,Untrustworthy,2026-05-06T13:57:50+00:00,microsoft_removed_packages
Anujlabsv2.sound-on-file-event-v2,Anujlabsv2,sound-on-file-event-v2,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-09,Untrustworthy,2026-05-06T13:57:50+00:00,microsoft_removed_packages
avisharma.faaa,avisharma,faaa,Removed from VS Marketplace: Untrustworthy.,medium,untrustworthy,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-10,Untrustworthy,2026-05-06T13:57:50+00:00,microsoft_removed_packages
